Temperature,Model,Cue,Words,Count,sbert_novelty,sbert_appropriateness,sbert_valid_count,fasttext_novelty,fasttext_appropriateness,fasttext_valid_count,glove_novelty,glove_appropriateness,glove_valid_count,bert_l3_novelty,bert_l3_appropriateness,bert_l4_novelty,bert_l4_appropriateness,bert_l5_novelty,bert_l5_appropriateness,bert_l6_novelty,bert_l6_appropriateness,bert_l7_novelty,bert_l7_appropriateness,bert_l8_novelty,bert_l8_appropriateness,bert_l9_novelty,bert_l9_appropriateness,bert_lavg_novelty,bert_lavg_appropriateness,bert_valid_count
Mid,annotator2,rice,"['meal', 'culture', 'medicine', 'agriculture', 'gold', 'identity', 'vinegar', 'alcohol', 'body', 'glue']",10,69.61962127685547,136.11695098876953,10,82.39553833007812,127.47220611572266,10,78.3611831665039,132.03984832763672,10,18.713335037231445,181.23297309875488,15.892688751220703,184.31802082061768,15.09847354888916,186.45450592041016,15.216968536376953,186.6822509765625,19.028230667114258,184.1365442276001,19.246976852416992,184.82231330871582,23.357032775878906,182.3533058166504,15.049336433410645,186.70990657806396,10
Mid,annotator3,mess,"['clutter', 'dishes', 'room', 'disgusting', 'smelly', 'unorganized', 'dirty', 'unclean', 'roommates', 'clothes']",10,,,6,,,6,,,6,,,,,,,,,,,,,,,,,6
Mid,annotator3,lecture,"['professor', 'university', 'lecture', 'hall', 'screen', 'powerpoint', 'questions', 'answers', 'quiet', 'interesting']",10,70.88677215576172,145.40411758422852,9,77.30787658691406,143.39538955688477,9,71.3532943725586,147.13057708740234,9,25.299013137817383,180.9310646057129,21.48587417602539,183.61474800109863,20.794878005981445,184.42961883544922,20.650890350341797,184.82733535766602,24.01813316345215,182.90827178955078,23.796844482421875,183.14955139160156,26.85985565185547,180.9513168334961,19.913745880126953,185.50458431243896,9
Mid,annotator3,clerk,"['office', 'store', 'bills', 'files', 'papers', 'bookkeeper', 'person', 'writing', 'documents', 'calls']",10,68.93700408935547,139.82630920410156,10,78.251220703125,134.89424896240234,10,74.8236083984375,138.74332427978516,10,22.861562728881836,179.76459503173828,19.865869522094727,181.9583969116211,18.824195861816406,182.64630889892578,16.494115829467773,184.97542572021484,18.52759552001953,183.54009246826172,18.38764762878418,184.25207328796387,21.84754180908203,180.76808738708496,16.538190841674805,185.2005434036255,10
Mid,annotator3,scholar,"['study', 'expert', 'smart', 'knowledge', 'science', 'university', 'expertise', 'intelligent', 'school', 'learning']",10,57.28824234008789,144.8156967163086,10,73.55236053466797,130.80489349365234,10,58.07725143432617,135.96029663085938,10,18.661527633666992,182.43838691711426,16.099933624267578,184.82969856262207,15.718504905700684,184.62017822265625,15.700033187866211,184.93063926696777,19.218608856201172,182.09844970703125,18.782499313354492,183.1616916656494,22.641368865966797,179.6806526184082,15.237506866455078,185.9297866821289,10
Mid,annotator3,welfare,"['money', 'western', 'house', 'health', 'luck', 'expenses', 'family', 'studied', 'happy', 'competition']",10,68.59089660644531,135.67227172851562,8,81.87551879882812,126.2405014038086,8,68.32339477539062,136.2715301513672,8,21.112424850463867,181.25937461853027,18.318403244018555,183.24273872375488,17.32730484008789,183.9351921081543,16.484996795654297,184.29405879974365,18.72344970703125,181.28813934326172,18.769306182861328,181.5991497039795,21.69814109802246,178.60380172729492,16.13263511657715,184.62238121032715,8
Mid,annotator3,gossip,"['friends', 'girls', 'school', 'talks', 'arrogant', 'unkind', 'hypocritical', 'laughter', 'jealous', 'groups']",10,64.04287719726562,138.36863708496094,7,80.89781951904297,123.90408325195312,7,74.55328369140625,127.43492889404297,7,24.053903579711914,177.96047019958496,21.511184692382812,181.55642318725586,21.328889846801758,182.3326244354248,20.316211700439453,183.33843803405762,23.159698486328125,180.7284755706787,23.29521942138672,180.14787101745605,28.5454158782959,176.27265739440918,19.621253967285156,183.65059661865234,7
Mid,annotator3,limit,"['speed', 'boundaries', 'car', 'stop', 'break', 'full', 'sign', 'stress', 'line', 'threshold']",10,69.93650817871094,128.0932159423828,10,80.67549133300781,128.71723175048828,10,69.97714233398438,136.70886611938477,10,22.39972496032715,178.92342567443848,19.837812423706055,181.8346118927002,19.84042739868164,181.50241661071777,18.033496856689453,183.72476387023926,20.306488037109375,182.3792324066162,18.39633560180664,184.27862071990967,21.268474578857422,182.14648818969727,17.141345977783203,184.84800624847412,10
Mid,annotator3,propaganda,"['paper', 'communism', 'polarisation', 'flyers', 'convince', 'one-sided', 'censorship', 'filter', 'blinding', 'politics']",10,77.7744140625,128.32748413085938,9,86.88862609863281,130.68572235107422,9,85.09245300292969,132.81515502929688,9,22.273801803588867,180.4308853149414,19.258121490478516,182.6469211578369,19.151344299316406,183.3180046081543,19.039724349975586,184.21149730682373,22.48024559020996,180.97078132629395,21.736928939819336,181.91894149780273,24.695898056030273,179.38765716552734,18.05167579650879,184.75697803497314,9
Mid,annotator3,score,"['number', 'game', 'football', 'board', 'winner', 'loser', 'points', 'grade', 'price', 'pass']",10,62.815635681152344,141.43729782104492,10,80.64982604980469,125.1153564453125,10,72.13980865478516,135.24323272705078,10,22.873380661010742,177.37115669250488,21.510244369506836,179.72751998901367,21.598079681396484,179.22830200195312,20.677730560302734,181.1791820526123,23.99203872680664,177.9157257080078,24.69381332397461,179.19311141967773,31.829994201660156,174.08491325378418,20.36121940612793,181.38776969909668,10
Mid,annotator3,clay,"['sand', 'brown', 'pottery', 'soft', 'water', 'oven', 'ceramics', 'molding', 'glaze', 'break']",10,65.658935546875,143.16886138916016,9,72.76524353027344,142.33058166503906,9,68.46300506591797,145.89890670776367,9,21.75372886657715,179.8097743988037,18.73114776611328,182.71108627319336,18.12506103515625,182.9086685180664,17.364328384399414,183.00287628173828,19.595245361328125,179.5223331451416,19.150789260864258,180.0943145751953,22.94561195373535,175.37702560424805,16.94490623474121,183.68951606750488,9
Mid,annotator4,guerrilla,"['war', 'group', 'fight', 'organisation', 'soldier', 'comrade', 'mountain', 'barrack', 'weapon', 'law']",10,64.16490936279297,136.65460968017578,10,76.8716812133789,131.70496368408203,10,72.2707748413086,132.73319244384766,10,20.754405975341797,182.84771728515625,18.346330642700195,184.65367698669434,18.008705139160156,184.32746124267578,17.359071731567383,185.02205181121826,19.779817581176758,179.62616157531738,18.441625595092773,179.451171875,23.25527000427246,174.8995819091797,16.40481185913086,185.3092269897461,10
Mid,annotator4,coordination,"['game', 'dance', 'grammar', 'music', 'group', 'collaboration', 'job', 'movement', 'success', 'people']",10,63.217533111572266,138.25321197509766,10,81.01856994628906,121.81550598144531,10,74.40464782714844,123.76542663574219,10,22.28316307067871,180.24343299865723,19.251005172729492,183.59355926513672,18.586687088012695,184.92822647094727,17.21809959411621,185.7505750656128,19.171371459960938,183.42999649047852,18.480215072631836,183.33590698242188,22.221385955810547,179.4969825744629,16.6804141998291,185.68242931365967,10
Mid,annotator4,network,"['web', 'social', 'connection', 'tunnel', 'node', 'electricity', 'net', 'contact', 'colleague', 'road']",10,65.48983764648438,149.3257827758789,10,80.86660766601562,133.1652374267578,10,75.21439361572266,140.8014907836914,10,22.273019790649414,179.17161750793457,18.326974868774414,183.0228729248047,18.090660095214844,184.254412651062,16.93874168395996,185.8209524154663,20.06618881225586,183.67436027526855,18.825963973999023,184.77197742462158,21.522478103637695,181.92769050598145,16.4603328704834,185.82627964019775,10
Mid,annotator4,summary,"['piece', 'subset', 'view', 'excerpt', 'information', 'words', 'topic', 'fragment', 'perspective', 'part']",10,68.9289779663086,137.16723251342773,10,76.61811065673828,130.99059295654297,10,72.64651489257812,136.13034439086914,10,21.637266159057617,178.85638427734375,18.517051696777344,180.99236679077148,18.263336181640625,181.81843757629395,17.634885787963867,181.6953945159912,20.472244262695312,177.61187171936035,19.64777183532715,177.75764846801758,22.7409725189209,173.8373966217041,17.053211212158203,182.1719970703125,10
Mid,annotator4,saloon,"['house', 'western', 'door', 'building', 'bar', 'brown', 'drink', 'smoke', 'glass', 'people']",10,68.48436737060547,137.56012344360352,10,80.8848648071289,128.87355041503906,10,69.81354522705078,127.67041015625,10,21.08686637878418,180.24145126342773,18.65923500061035,181.34165954589844,18.19753646850586,181.2784194946289,17.18682861328125,182.7024974822998,19.501968383789062,180.2165985107422,18.977407455444336,180.1819190979004,22.116323471069336,176.29715728759766,16.413454055786133,183.30257034301758,10
Mid,annotator4,sensitivity,"['sense', 'pain', 'face', 'body', 'inadequacy', 'reaction', 'red', 'art', 'emotion', 'alergy']",10,67.03175354003906,126.7021255493164,10,78.93431854248047,125.90633392333984,10,67.87036895751953,132.4427719116211,10,28.517288208007812,177.27080535888672,24.495258331298828,180.7214298248291,24.21506118774414,180.7686367034912,23.18947410583496,181.7855682373047,25.451597213745117,179.32920837402344,24.611217498779297,179.92344284057617,27.628463745117188,176.5107536315918,22.59463882446289,182.31388664245605,10
Mid,annotator4,saint,"['death', 'patience', 'church', 'adoration', 'religion', 'icon', 'card', 'celebration', 'day', 'name']",10,68.7923355102539,125.45581817626953,10,85.25920104980469,128.73172760009766,10,76.01665496826172,131.7466049194336,10,25.235206604003906,175.46576690673828,22.82850456237793,178.01778984069824,23.75254249572754,177.26640701293945,22.95438003540039,178.06490898132324,26.611173629760742,175.63161087036133,25.77001953125,176.4590549468994,31.019920349121094,171.49164390563965,21.82372283935547,179.48587036132812,10
Mid,annotator4,subsection,"['part', 'cutting', 'document', 'words', 'reading', 'paragraph', 'title', 'paper', 'number', 'boldface']",10,64.20698547363281,124.2739028930664,10,78.79232788085938,123.14111328125,10,69.53567504882812,122.89620971679688,10,21.97494888305664,165.08197021484375,18.78354263305664,169.95790100097656,18.10988998413086,171.60313987731934,16.766469955444336,173.71498107910156,19.58521842956543,170.98585891723633,18.921016693115234,172.96319961547852,21.309154510498047,171.48742294311523,16.241086959838867,174.48850631713867,10
Mid,annotator4,plaster,"['material', 'white', 'sculpture', 'wall', 'blood', 'cut', 'dust', 'cast', 'wound', 'ceiling']",10,63.83559036254883,133.37017059326172,10,80.50016784667969,129.89434814453125,10,69.9786148071289,136.8497085571289,10,22.42399024963379,180.9962272644043,18.775476455688477,183.5426425933838,16.805233001708984,185.2401647567749,16.15118408203125,186.66685962677002,19.091402053833008,184.50671005249023,19.103918075561523,184.09156799316406,21.932781219482422,181.2862491607666,16.26236343383789,186.17340278625488,10
Mid,annotator4,ruin,"['stone', 'house', 'disaster', 'civilisation', 'remains', 'reputation', 'dust', 'poverty', 'castle', 'destruction']",10,69.84370422363281,128.39473724365234,10,85.5961685180664,126.35826110839844,10,74.25568389892578,137.3335838317871,10,23.943740844726562,180.13447761535645,20.041635513305664,183.51117324829102,18.96599006652832,184.99896812438965,18.277935028076172,185.80780792236328,21.64042091369629,183.5743865966797,21.19534683227539,184.029767036438,23.95263671875,182.04253387451172,18.020591735839844,186.2191915512085,10
Mid,annotator6,phase,"['timeframe', 'period', 'moment', 'puberty', 'transition', 'end']",6,,,6,,,6,,,6,,,,,,,,,,,,,,,,,6
Mid,annotator6,handful,"['finger', 'container', 'weight', 'chunk', 'trouble', 'effort']",6,,,6,,,6,,,6,,,,,,,,,,,,,,,,,6
Mid,annotator6,collector,"['fan', 'collection', 'painting', 'archive', 'quantity', 'rarities', 'auction', 'money', 'interest']",9,72.6209945678711,139.03025436401367,9,79.58765411376953,133.06112670898438,9,79.19705200195312,133.36882781982422,9,25.906518936157227,178.55011749267578,23.092567443847656,180.50092315673828,23.077116012573242,181.35799598693848,21.554105758666992,182.90821075439453,23.60369873046875,181.88851928710938,22.932422637939453,182.97990798950195,26.51114845275879,180.43239212036133,20.509206771850586,183.94356727600098,9
Mid,annotator6,necessity,"['important', 'essential']",2,,,1,,,1,,,1,,,,,,,,,,,,,,,,,1
Mid,annotator6,freshman,"['youngster', 'beginner', 'school', 'classmate', 'degree', 'test', 'pupil', 'subject', 'path']",9,71.03829193115234,140.32298278808594,9,76.75150299072266,130.52544403076172,9,72.97784423828125,133.18991088867188,9,25.894495010375977,177.63488578796387,23.244312286376953,180.43443870544434,22.70454978942871,182.03129768371582,21.52820587158203,182.5682315826416,23.530738830566406,181.13791465759277,23.0911808013916,181.94752502441406,27.555604934692383,178.73346710205078,20.444843292236328,183.5049533843994,9
Mid,annotator6,retreat,"['detox', 'villa', 'yoga', 'serenity', 'hermit', 'absence', 'period', 'community', 'quiet', 'quality']",10,78.37509155273438,131.4772491455078,10,81.6526870727539,131.00868225097656,10,79.96762084960938,135.3083724975586,10,30.077289581298828,175.5370273590088,26.414775848388672,179.00494194030762,26.561609268188477,178.1056613922119,24.747793197631836,179.60775756835938,26.45185089111328,178.02532768249512,26.135822296142578,178.88341331481934,30.035070419311523,175.55984687805176,24.044578552246094,180.72251510620117,10
Mid,annotator6,stock,"['bunch', 'lines', 'diagram', 'water', 'cube', 'spikes', 'flavour']",7,70.8094482421875,127.34983825683594,7,82.91891479492188,115.92513275146484,7,80.29298400878906,121.2052993774414,7,21.26692008972168,178.04184341430664,17.97865104675293,181.17754364013672,17.289819717407227,182.77356338500977,15.996453285217285,184.40624904632568,17.86868667602539,182.4499340057373,16.61443328857422,184.15683555603027,18.38528060913086,183.23303031921387,15.421192169189453,184.3863172531128,7
Mid,annotator6,automobile,"['road', 'metal', 'mirror', 'motor', 'factory', 'gaspedal', 'seats', 'airbag', 'carcrash', 'gasoline']",10,69.69828033447266,142.38478088378906,10,85.73406982421875,125.2873764038086,10,72.64825439453125,136.5261688232422,9,22.6936092376709,182.64005088806152,19.93813133239746,184.31356716156006,18.585643768310547,184.96081066131592,16.99043083190918,185.2371482849121,19.31191635131836,183.188138961792,19.489768981933594,182.94516563415527,23.552310943603516,179.22859954833984,16.995784759521484,185.76369762420654,10
Mid,annotator6,interaction,"['appointment', 'connection', 'touch', 'social', 'conversation', 'communication', 'voice', 'smooth', 'rigid']",9,67.09889221191406,139.2677001953125,8,75.18416595458984,134.88479614257812,8,64.68538665771484,137.62691497802734,8,20.723554611206055,183.02985954284668,16.722471237182617,186.2109203338623,16.30078125,186.61816310882568,15.130858421325684,187.07619190216064,17.363065719604492,184.80139923095703,15.735777854919434,185.57043266296387,18.060375213623047,183.65593910217285,14.251749038696289,188.0037088394165,8
Mid,annotator6,station,"['train', 'railsway', 'stop', 'platform', 'radio', 'infrastructure', 'travelguide', 'ticket', 'gas', 'building']",10,76.45169830322266,134.9078598022461,10,86.35012817382812,128.85446166992188,10,82.78482818603516,134.16659545898438,9,25.423871994018555,177.24566078186035,23.076221466064453,178.89303970336914,23.544870376586914,179.1107997894287,22.38878059387207,179.86099433898926,25.043949127197266,176.5648651123047,25.311279296875,175.0877342224121,30.21896743774414,170.1000156402588,21.547500610351562,180.30341720581055,10
Mid,annotator7,address,"['home', 'postcard', 'tram', 'maps', 'street', 'delivery', 'stamp', 'drive', 'mail', 'doorbell']",10,67.50712585449219,138.93323516845703,10,81.63518524169922,118.81689453125,10,79.10105895996094,126.63758087158203,10,24.93234634399414,176.0962085723877,21.583311080932617,179.85491561889648,20.46270751953125,180.47099113464355,19.605680465698242,182.4006519317627,22.317956924438477,180.75514221191406,21.962039947509766,182.09775161743164,25.473346710205078,179.67211723327637,19.507408142089844,183.17748069763184,10
Mid,annotator7,embodiment,"['movement', 'personify', 'method', 'artistic', 'feeling', 'tangible', 'connection', 'performance', 'expression', 'appearance']",10,72.4979476928711,126.08483123779297,8,80.91521453857422,120.02896881103516,8,77.83543395996094,128.47388458251953,8,22.38669776916504,160.27983856201172,19.134361267089844,163.88385772705078,18.45665740966797,164.4135971069336,16.79109764099121,168.51611709594727,18.302831649780273,165.80943298339844,16.867034912109375,167.31871795654297,18.11623191833496,165.27154159545898,15.884719848632812,168.06536102294922,8
Mid,annotator7,occupant,"['city', 'house', 'transit', 'owner', 'tenant', 'vehicle', 'position', 'possession', 'property', 'someone']",10,66.20791625976562,123.01238250732422,10,75.81076049804688,134.5545196533203,10,68.35712432861328,132.63735961914062,10,19.89235496520996,156.58827209472656,16.868141174316406,159.75184631347656,15.440546035766602,159.4326286315918,14.82256031036377,159.45796966552734,17.56956672668457,155.40725708007812,17.105045318603516,154.70657348632812,20.918378829956055,151.70563125610352,14.812888145446777,160.60237884521484,10
Mid,annotator7,dish,"['plate', 'dining', 'round', 'cutlery', 'recipe', 'oil', 'scoop', 'scrape', 'food', 'grey']",10,67.26807403564453,140.83464813232422,10,82.89954376220703,133.2348175048828,10,75.94310760498047,142.74019622802734,10,23.69382095336914,180.67150497436523,20.132640838623047,183.44467544555664,19.371248245239258,184.35754585266113,17.99724769592285,186.45790100097656,21.188432693481445,184.06279945373535,19.93075180053711,184.69936656951904,23.204730987548828,181.83642387390137,17.60991859436035,186.49590873718262,10
Mid,annotator7,conviction,"['opinion', 'jury', 'series', 'crime', 'belief', 'charge', 'court', 'guilt', 'defendant', 'law']",10,68.67217254638672,139.98848724365234,10,81.78480529785156,134.3042984008789,10,67.28199005126953,145.04423904418945,10,21.527997970581055,180.5201358795166,18.442272186279297,183.21599006652832,17.022756576538086,184.3075304031372,16.330554962158203,184.46539783477783,17.736248016357422,183.14349746704102,16.83380889892578,184.009446144104,19.822683334350586,179.78886032104492,15.53182315826416,185.42305660247803,10
Mid,annotator7,expectation,"['hope', 'mental', 'communication', 'fear', 'tarot', 'waiting', 'success', 'future', 'desire', 'agreement']",10,72.25029754638672,124.22412872314453,10,83.47733306884766,124.73677062988281,10,69.79118347167969,139.28752517700195,10,25.961679458618164,179.42207527160645,22.74711036682129,182.73414421081543,22.96281623840332,183.01216888427734,21.63311004638672,182.7779598236084,25.943241119384766,177.19330978393555,24.606019973754883,178.05038833618164,27.87533187866211,173.2004222869873,21.473785400390625,183.22559356689453,10
Mid,annotator7,whisky,"['drink', 'cocktail', 'glass', 'distilled', 'scotland', 'men', 'spirit', 'sour', 'strong', 'liquor']",10,67.90033721923828,144.69524765014648,8,82.4645004272461,133.9992218017578,8,74.0455322265625,135.08033752441406,8,22.484468460083008,179.986478805542,19.31980323791504,183.3241844177246,18.087486267089844,184.98752117156982,17.1323184967041,185.8751859664917,20.446813583374023,183.4348201751709,20.331708908081055,182.91382789611816,25.30609893798828,179.84516143798828,17.181407928466797,185.512939453125,8
Mid,annotator7,fidelity,"['faithful', 'friendship', 'unspokenness', 'loyalty', 'dog', 'marriage', 'facts', 'truth', 'duty', 'partner']",10,65.38892364501953,133.41249084472656,10,82.90079498291016,126.53055572509766,10,65.97628021240234,129.60426330566406,9,20.03410530090332,180.66108894348145,17.412246704101562,182.38462448120117,17.7078914642334,181.193696975708,17.19588851928711,183.09722709655762,19.996742248535156,180.26654052734375,19.37153434753418,181.23934173583984,23.420568466186523,177.14950561523438,16.482765197753906,183.32314109802246,10
Mid,annotator7,mistake,"['punishment', 'wrong', 'failure', 'learning', 'judgemental', 'experience', 'skills', 'exam', 'date', 'discussion']",10,68.56509399414062,134.94198608398438,10,80.06226348876953,126.0011215209961,10,69.71112060546875,139.916259765625,10,22.57732582092285,180.23127555847168,20.3432674407959,183.4075756072998,19.453166961669922,184.5881004333496,18.23250961303711,185.50481033325195,20.70102310180664,183.09871864318848,19.532196044921875,184.28327751159668,21.826324462890625,183.0795021057129,17.307819366455078,186.26746082305908,10
Mid,annotator7,cup,"['coffee', 'hand', 'ceramics', 'tarot', 'tea', 'spill', 'soup', 'bowl', 'steam', 'glow']",10,70.31241607666016,139.44035720825195,10,76.41497802734375,133.71875,10,73.57988739013672,133.29119873046875,10,22.635944366455078,177.02547454833984,19.475196838378906,180.51021194458008,19.402780532836914,180.49761962890625,18.007091522216797,181.88727951049805,21.20375633239746,178.8910255432129,20.258947372436523,179.70133590698242,24.951229095458984,176.00714111328125,17.769588470458984,182.67860794067383,10
Mid,annotator8,operand,"['actor', 'control', 'server', 'doing', 'system', 'function', 'status', 'being', 'prompt', 'features']",10,71.60659790039062,124.8380355834961,9,80.74881744384766,110.13288116455078,9,67.62916564941406,109.80378723144531,9,21.240924835205078,168.44409370422363,18.952959060668945,172.50500297546387,18.478805541992188,173.5239715576172,18.406476974487305,175.81035995483398,21.594663619995117,174.8586826324463,21.71466064453125,175.71710395812988,26.49736976623535,173.30655097961426,17.52535629272461,177.10528373718262,9
Mid,annotator8,termination,"['ending', 'closing', 'death', 'rounding', 'finishing', 'set', 'layed', 'contract', 'dismiss', 'pestiside']",10,68.90167236328125,135.49461364746094,10,77.81749725341797,118.87983703613281,10,74.9032974243164,121.00127410888672,9,22.99420166015625,180.8570671081543,21.161962509155273,181.98686599731445,21.103469848632812,181.90159606933594,19.734542846679688,182.74599075317383,22.236629486083984,180.69811248779297,21.693246841430664,181.2898235321045,23.144514083862305,180.0826473236084,18.391340255737305,184.1246795654297,10
Mid,annotator8,network,"['connection', 'wifi', 'web', 'people', 'proffesional', 'friend', 'complex', 'action', 'safety', 'knowledge']",10,72.6751937866211,140.28671264648438,10,84.65929412841797,125.04387664794922,10,78.96731567382812,132.87818908691406,10,30.446887969970703,175.22604370117188,25.8402099609375,179.26929092407227,26.044527053833008,180.0392017364502,24.600021362304688,181.65140914916992,27.50753402709961,179.33664321899414,27.018890380859375,180.18747329711914,31.001646041870117,176.02872467041016,23.970640182495117,181.74847602844238,10
Mid,annotator8,saloon,"['cafe', 'bar', 'western', 'bear', 'cowboys', 'native', 'anarcy', 'lawless', 'fights', 'dancing']",10,72.18048095703125,135.23152923583984,10,87.00350189208984,123.89344024658203,10,76.40447998046875,124.70425415039062,9,26.354867935180664,178.86585426330566,23.73503303527832,180.23333930969238,22.2492733001709,180.12862396240234,20.00004005432129,181.7990951538086,23.245296478271484,179.04869079589844,21.976354598999023,179.4434757232666,24.324542999267578,175.45282745361328,19.859766006469727,182.31546211242676,10
Mid,annotator8,anode,"['electric', 'connection', 'watt', 'ohm', 'energy', 'signal', 'puls', 'positive', 'negative', 'knot']",10,72.31726837158203,128.17993927001953,10,76.50869750976562,124.85726165771484,10,78.40921020507812,121.70204162597656,10,27.753921508789062,168.22273063659668,24.018821716308594,171.92953300476074,23.40371322631836,171.9766502380371,22.27073860168457,174.50886154174805,24.943893432617188,172.78032302856445,24.700611114501953,173.9552345275879,27.287778854370117,170.91272163391113,21.72004508972168,175.67515754699707,10
Mid,annotator8,mistake,"['error', 'wrong', 'unjust', 'action', 'hurt', 'apologize', 'accusation', 'responsibility', 'regret', 'sorry']",10,69.27731323242188,142.41883087158203,8,75.34295654296875,140.9828109741211,8,64.11466979980469,153.66375732421875,8,19.723297119140625,183.22691917419434,16.442819595336914,186.5071210861206,15.92994213104248,187.79014110565186,15.722086906433105,188.3447971343994,18.50238609313965,186.23316478729248,18.0260009765625,187.09987831115723,19.756013870239258,186.50808143615723,14.698261260986328,189.0441770553589,8
Mid,annotator8,propaganda,"['opinions', 'posters', 'influence', 'dictatorship', 'guiding', 'political', 'masses', 'control', 'fear', 'art']",10,68.0189437866211,137.83370208740234,8,80.04913330078125,129.19627380371094,8,72.3203353881836,137.84198760986328,8,19.155776977539062,181.65837860107422,17.340286254882812,183.17683029174805,16.1700496673584,184.8559741973877,15.376199722290039,186.05092906951904,18.220767974853516,183.78301429748535,17.27333641052246,184.74390506744385,20.411088943481445,182.43804359436035,15.084789276123047,186.35618114471436,8
Mid,annotator8,dust,"['filth', 'skin', 'musty', 'fiber', 'allergy', 'house', 'broom', 'vacuum', 'hair', 'dirth']",10,75.56942749023438,137.09271621704102,10,82.12968444824219,127.71013641357422,10,80.3760986328125,133.42320251464844,10,29.01981544494629,174.8138942718506,25.307065963745117,179.14120864868164,26.37152671813965,179.7526092529297,24.759872436523438,181.4585189819336,28.54742431640625,177.8352756500244,27.309328079223633,178.78233909606934,31.91121482849121,175.86138916015625,23.99806022644043,181.283447265625,10
Mid,annotator8,cup,"['mug', 'glass', 'drink', 'ceramics', 'cozy', 'sipping', 'thee', 'breast', 'bh', 'holder']",10,65.92029571533203,144.1457633972168,9,79.37364959716797,130.7865982055664,9,77.02255249023438,132.7472381591797,9,20.82908058166504,179.81414413452148,17.343395233154297,182.7111759185791,17.29393768310547,182.69563102722168,16.290517807006836,183.85533332824707,20.580652236938477,181.26344299316406,18.79732894897461,182.05194091796875,22.496124267578125,178.8996696472168,15.800246238708496,184.75886917114258,9
Mid,annotator8,norm,"['moral', 'value', 'ordinary', 'usually', 'exception', 'casual', 'median', 'everage', 'believe', 'society']",10,75.50006866455078,129.0428009033203,7,83.55284881591797,126.74776458740234,7,78.55867767333984,135.34717559814453,7,24.5899715423584,177.04241561889648,22.221433639526367,179.38615798950195,21.651094436645508,181.21149063110352,20.286348342895508,182.4175910949707,22.860565185546875,180.45389938354492,21.238386154174805,181.0815830230713,24.4055233001709,178.3348560333252,19.511898040771484,182.7590274810791,7
